GEO_NAME,Income,Gini,Category,Count,right_edges,gini_cdf,gini_original,error_pct,error_pct_squared
Shefford,83200,0.291,"$20,000 to $24,999",3315,24999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$25,000 to $29,999",2090,29999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$30,000 to $34,999",2025,34999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$35,000 to $39,999",2670,39999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$40,000 to $44,999",2730,44999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$45,000 to $49,999",2485,49999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$50,000 to $59,999",4655,59999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$60,000 to $69,999",4080,69999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$70,000 to $79,999",3735,79999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$80,000 to $89,999",3285,89999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$90,000 to $99,999",2975,99999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$100,000 to $124,999",5860,124999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$125,000 to $149,999",3655,149999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$150,000 to $199,999",3435,199999,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Shefford,83200,0.291,"$200,000 and over",2080,Inf,0.3717620048445578,0.291,0.27753266269607496,0.07702437886317332
Sherbrooke,72100,0.327,"Under $5,000",570,5000,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$5,000 to $9,999",525,9999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$10,000 to $14,999",1375,14999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$15,000 to $19,999",2350,19999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$20,000 to $24,999",4965,24999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$25,000 to $29,999",3235,29999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$30,000 to $34,999",3020,34999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$35,000 to $39,999",3430,39999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$40,000 to $44,999",3370,44999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$45,000 to $49,999",3135,49999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$50,000 to $59,999",5310,59999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$60,000 to $69,999",4350,69999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$70,000 to $79,999",3785,79999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$80,000 to $89,999",3265,89999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$90,000 to $99,999",2655,99999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$100,000 to $124,999",4725,124999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$125,000 to $149,999",2860,149999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$150,000 to $199,999",2800,199999,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Sherbrooke,72100,0.327,"$200,000 and over",1875,Inf,0.40522547543067833,0.327,0.23922163740268598,0.05722699180162217
Terrebonne,107700,0.272,"Under $5,000",165,5000,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$5,000 to $9,999",115,9999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$10,000 to $14,999",260,14999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$15,000 to $19,999",450,19999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$20,000 to $24,999",1400,24999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$25,000 to $29,999",1035,29999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$30,000 to $34,999",1010,34999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$35,000 to $39,999",1355,39999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$40,000 to $44,999",1540,44999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$45,000 to $49,999",1445,49999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$50,000 to $59,999",3115,59999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$60,000 to $69,999",3010,69999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$70,000 to $79,999",2925,79999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$80,000 to $89,999",2855,89999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$90,000 to $99,999",2715,99999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$100,000 to $124,999",6085,124999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$125,000 to $149,999",4705,149999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$150,000 to $199,999",5480,199999,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Terrebonne,107700,0.272,"$200,000 and over",3650,Inf,0.3462965572638146,0.272,0.2731491075875535,0.07461043497587688
Thérèse-De Blainville,116000,0.318,"Under $5,000",180,5000,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$5,000 to $9,999",140,9999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$10,000 to $14,999",320,14999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$15,000 to $19,999",495,19999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$20,000 to $24,999",1515,24999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$25,000 to $29,999",1215,29999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$30,000 to $34,999",1155,34999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$35,000 to $39,999",1480,39999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$40,000 to $44,999",1790,44999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$45,000 to $49,999",1595,49999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$50,000 to $59,999",3270,59999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$60,000 to $69,999",3070,69999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$70,000 to $79,999",2830,79999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$80,000 to $89,999",2795,89999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$90,000 to $99,999",2550,99999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$100,000 to $124,999",5585,124999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$125,000 to $149,999",4145,149999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$150,000 to $199,999",5260,199999,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Thérèse-De Blainville,116000,0.318,"$200,000 and over",5315,Inf,0.39451653996547575,0.318,0.24061805020589858,0.057897046084888326
Trois-Rivières,74200,0.322,"Under $5,000",515,5000,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$5,000 to $9,999",510,9999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$10,000 to $14,999",1305,14999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$15,000 to $19,999",1965,19999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$20,000 to $24,999",4915,24999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$25,000 to $29,999",2900,29999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$30,000 to $34,999",2780,34999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$35,000 to $39,999",3145,39999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$40,000 to $44,999",3250,44999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$45,000 to $49,999",3065,49999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$50,000 to $59,999",5350,59999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$60,000 to $69,999",4210,69999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$70,000 to $79,999",3515,79999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$80,000 to $89,999",3050,89999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$90,000 to $99,999",2675,99999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$100,000 to $124,999",4885,124999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$125,000 to $149,999",2975,149999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$150,000 to $199,999",3130,199999,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Trois-Rivières,74200,0.322,"$200,000 and over",2115,Inf,0.40121096487271235,0.322,0.24599678531898242,0.060514418387273526
Vaudreuil,112700,0.301,"Under $5,000",250,5000,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$5,000 to $9,999",170,9999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$10,000 to $14,999",305,14999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$15,000 to $19,999",505,19999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$20,000 to $24,999",1410,24999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$25,000 to $29,999",1145,29999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$30,000 to $34,999",1075,34999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$35,000 to $39,999",1350,39999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$40,000 to $44,999",1550,44999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$45,000 to $49,999",1595,49999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$50,000 to $59,999",3105,59999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$60,000 to $69,999",3120,69999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$70,000 to $79,999",3120,79999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$80,000 to $89,999",2900,89999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$90,000 to $99,999",2930,99999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$100,000 to $124,999",6160,124999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$125,000 to $149,999",4860,149999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$150,000 to $199,999",5925,199999,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Vaudreuil,112700,0.301,"$200,000 and over",4965,Inf,0.361539010233379,0.301,0.20112627984511292,0.04045178044433467
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"Under $5,000",4445,5000,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$5,000 to $9,999",1665,9999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$10,000 to $14,999",1825,14999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$15,000 to $19,999",2400,19999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$20,000 to $24,999",3980,24999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$25,000 to $29,999",2820,29999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$30,000 to $34,999",2720,34999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$35,000 to $39,999",2465,39999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$40,000 to $44,999",2480,44999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$45,000 to $49,999",2270,49999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$50,000 to $59,999",4310,59999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$60,000 to $69,999",4020,69999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$70,000 to $79,999",3485,79999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$80,000 to $89,999",3175,89999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$90,000 to $99,999",2580,99999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$100,000 to $124,999",5010,124999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$125,000 to $149,999",3420,149999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$150,000 to $199,999",4055,199999,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Ville-Marie--Le Sud-Ouest--Île-des-Sœurs,96800,0.513,"$200,000 and over",6010,Inf,0.5429204556754983,0.513,0.05832447500097131,0.0034017443841389268
Vimy,81800,0.305,"Under $5,000",435,5000,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$5,000 to $9,999",265,9999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$10,000 to $14,999",650,14999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$15,000 to $19,999",1075,19999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$20,000 to $24,999",3010,24999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$25,000 to $29,999",2035,29999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$30,000 to $34,999",2010,34999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$35,000 to $39,999",2225,39999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$40,000 to $44,999",2330,44999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$45,000 to $49,999",2285,49999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$50,000 to $59,999",4100,59999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$60,000 to $69,999",3825,69999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$70,000 to $79,999",3510,79999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$80,000 to $89,999",3190,89999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$90,000 to $99,999",2710,99999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$100,000 to $124,999",5025,124999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$125,000 to $149,999",3085,149999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$150,000 to $199,999",3045,199999,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
Vimy,81800,0.305,"$200,000 and over",1990,Inf,0.37349362848327283,0.305,0.22456927371564867,0.05043135869717393
